Time,Tweet By,text,Is_a_Retweet,Orginal Author,Reply to Tweet - Name,Quote Status,Language,Retweet-Count,Favorite-Count,Source -URL
2016-09-24 15:25:09,HillaryClinton,Donald Trump doesnt see people like Anastasiahe only sees disability ,False,,,False,en,3907,8181,https://studio.twitter.com
2016-09-24 14:10:37,realDonaldTrump,Will be back in Virginia tonight for a 6pm rally at the Berglund Center in Roanoke Join me! Tickets ,False,,,False,en,4765,16323,http://twitter.com/download/iphone
2016-09-24 12:43:52,realDonaldTrump,KellyannePolls Trump is headed for a win says professor who has predicted 30 years of presidential outcomes   ,False,,,False,en,10001,24962,http://twitter.com/download/android
2016-09-24 12:35:02,realDonaldTrump,The SenTedCruz endorsement was a wonderful surprise I greatly appreciate his support! We will have a tremendous victory on November 8th,False,,,False,en,12658,43068,http://twitter.com/download/android
2016-09-24 11:06:32,realDonaldTrump,Today is the day! Knock on doors and make calls with us on National Day of Action! TrumpTrain MAGA ,False,,,False,en,7006,19238,http://twitter.com/download/iphone
2016-09-24 02:09:56,realDonaldTrump,Crooked Hillarys bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand Dem pols said no way dumb!,False,,,False,en,9338,28604,http://twitter.com/download/android
2016-09-24 02:08:19,HillaryClinton,Hillary Clinton is one of the best prepared candidates to seek the presidency LATimes ,False,,,False,en,3025,7505,https://about.twitter.com/products/tweetdeck
2016-09-24 00:13:50,HillaryClinton,If the young women of this country have Donald Trump as their president what will they think of themselves ,False,,,False,en,14240,24144,https://studio.twitter.com
2016-09-23 23:36:29,HillaryClinton,Republicans are once again turning their backs on the people of Flint who have waited far too long for help Its w ,False,,,True,en,5251,8284,https://about.twitter.com/products/tweetdeck
2016-09-23 23:02:20,HillaryClinton,I was just blown away by this 9yearold girl Hillary on meeting disability rights advocate AnastasiaSomoza ,False,,,False,en,1415,4139,https://about.twitter.com/products/tweetdeck
2016-09-23 22:23:01,HillaryClinton,Donald Trump committed perjury Or he looked into the faces of the Republican faithful and knowingly lied ,False,,,False,en,4617,6886,https://about.twitter.com/products/tweetdeck
2016-09-23 20:58:07,HillaryClinton,Hillary Clinton would make a sober smart and pragmatic president Donald Trump would be a catastrophe LATimes ,False,,,False,en,3011,7104,https://about.twitter.com/products/tweetdeck
2016-09-23 20:13:49,realDonaldTrump,Join me in Roanoke Virginia tomorrow at the Berglund Center Coliseum  6pm! Tickets available at ,False,,,False,en,4525,13490,http://twitter.com/download/iphone
2016-09-23 19:16:58,HillaryClinton,Addiction is a diseasenot a moral failing We should support those who are struggling with it OpioidAwarenessWeek ,False,,,False,en,2116,5353,https://about.twitter.com/products/tweetdeck
2016-09-23 18:42:49,HillaryClinton,Charlotte should release police video of the Keith Lamont Scott shooting without delay We must ensure justice amp work to bridge divides H,False,,,False,en,9261,20525,http://twitter.com
2016-09-23 17:32:20,realDonaldTrump,"How Trump Would Stimulate the US Economy
",False,,,False,en,7058,16194,http://twitter.com/download/iphone
2016-09-23 17:26:56,realDonaldTrump,Hillary Clinton just lost every Republican she ever had including Never Trump all farmers amp sm biz by saying shell tax estates at 65,False,,,False,en,19788,40480,http://twitter.com/download/iphone
2016-09-23 16:49:24,HillaryClinton,She gives us hope for the future Shes our girl  Roxie coowner of MercersDairy on Hillary ,False,,,False,en,2289,5976,https://studio.twitter.com
2016-09-23 15:57:47,realDonaldTrump,Tomorrows the day! Knock on doors and make calls with us on National Day of Action! TrumpTrain MAGA ,False,,,False,en,6200,16518,http://twitter.com/download/iphone
2016-09-23 14:03:04,HillaryClinton,When Donald Trump speaks about women our daughters can hear him ,False,,,False,en,15681,24865,https://studio.twitter.com
2016-09-23 11:57:49,HillaryClinton,Is this the president we want for our daughters ,False,,,False,en,25177,36223,https://studio.twitter.com
2016-09-23 02:59:02,HillaryClinton,Hes 70 years old and hes still a bully Karen on realDonaldTrump ,False,,,False,en,3712,7486,https://studio.twitter.com
2016-09-23 02:27:16,HillaryClinton,Our favorite moments from Hillarys appearance on Between Two Ferns   ,False,,,False,en,1974,7091,https://about.twitter.com/products/tweetdeck
2016-09-23 02:09:13,realDonaldTrump,Spoke with Governor PatMcCroryNC of North Carolina today He is doing a tremendous job under tough circumstances,False,,,False,en,8307,27919,http://twitter.com/download/iphone
2016-09-23 01:55:41,HillaryClinton,Vote Lin_Manuel  ,False,,,False,fr,2681,5121,https://about.twitter.com/products/tweetdeck
2016-09-23 01:17:50,realDonaldTrump,"This is more than a campaign it is a movement MakeAmericaGreatAgain
SIGN UP TODAY amp WE WILL WIN! ",False,,,False,en,6208,18880,http://twitter.com/download/iphone
2016-09-22 23:54:58,HillaryClinton,I really regret doing this Hillary on Between Two Ferns ,False,,,False,en,14482,37211,https://about.twitter.com/products/tweetdeck
2016-09-22 23:04:19,HillaryClinton,Lets make sure nobody who works fulltime in America has to live in poverty  ,False,,,False,en,2288,5812,https://studio.twitter.com
2016-09-22 21:15:43,HillaryClinton,Donald Trumps ties to Russia may conflict with Americas interestsbut theyre great for his bottom line ,False,,,False,en,2651,4329,https://about.twitter.com/products/tweetdeck
2016-09-22 20:42:37,HillaryClinton,Very concerned about the outage in Puerto Rico and the millions of families who dont have power Hoping its resto ,False,,,True,en,2135,5209,https://about.twitter.com/products/tweetdeck
2016-09-22 20:30:07,HillaryClinton,The man who could be your next president may be deeply indebted to another country Do you trust him to run ours ,False,,,False,en,7764,10957,http://twitter.com
2016-09-22 19:24:40,HillaryClinton,"Most people who are bullies grow out of it 

Donald Trump hasnt ",False,,,False,en,4084,8048,http://twitter.com
2016-09-22 17:56:37,HillaryClinton,Donald Trump doesnt see people like me he only sees disability I honestly feel bad for someone with so much hat ,False,,,False,en,5362,11359,http://twitter.com
2016-09-22 17:18:06,HillaryClinton,I think this is the most important election in my lifetime ChelseaClinton takes the  in this weeks podcast ,False,,,False,en,909,2629,http://twitter.com/download/iphone
2016-09-22 15:53:27,HillaryClinton,"Donald Trump is really good at spending other peoples moneyon

Legal settlements
Payoffs
Portraits of himself ",False,,,False,en,7115,12523,http://twitter.com
2016-09-22 14:45:45,realDonaldTrump,"Join me in Roanoke Virginia on Saturday evening at 6pm! MAGA
",False,,,False,en,4450,13782,http://twitter.com/download/iphone
2016-09-22 11:02:01,realDonaldTrump,Will be on foxandfriends now,False,,,False,en,2285,12885,http://twitter.com/download/android
2016-09-22 01:48:16,HillaryClinton,Trump should have to answer exactly why he refuses to believe that POTUS is American ,False,,,True,en,3652,7127,https://about.twitter.com/products/tweetdeck
2016-09-22 01:00:32,HillaryClinton,No child should ever have to grow up in poverty yet far too many do We have to do better Heres how ,False,,,False,en,2042,4615,https://about.twitter.com/products/tweetdeck
2016-09-22 00:58:03,realDonaldTrump,I will be interviewed from Cleveland Ohio on seanhannity  Tonight at 1000 PM Enjoy!,False,,,False,en,3927,14775,http://twitter.com/download/android
2016-09-22 00:54:26,realDonaldTrump,ThAllenSBoucher DiamondandSilk realDonaldTrump seanhannity I love those beautiful gals D  S  Two amazing women!,False,,,False,en,4586,16046,http://twitter.com/download/android
2016-09-22 00:49:24,realDonaldTrump,YoungDems4Trump  Thank you!,False,,,False,en,3241,13612,http://twitter.com/download/android
2016-09-22 00:37:57,HillaryClinton,You would think there is almost like something wrong Donald Trump on Mitt Romney failing to release his tax r ,False,,,False,en,10154,16287,http://twitter.com
2016-09-22 00:07:52,HillaryClinton,Going to bat for kids who are too often counted out has always been a priority for Hillary ,False,,,False,en,1504,3724,https://about.twitter.com/products/tweetdeck
2016-09-21 23:05:15,HillaryClinton,TimKaine is more than just a great running matehes a great guy to have as a friend too ,False,,,False,en,1517,4639,https://about.twitter.com/products/tweetdeck
2016-09-21 22:35:19,realDonaldTrump,Great new polls! Thank you Nevada North Carolina amp Ohio Join the MOVEMENT today amp lets MAGA! ,False,,,False,en,10434,27350,http://twitter.com/download/iphone
2016-09-21 21:51:50,HillaryClinton,We need a president who sees the best in all of us ,False,,,False,en,3513,7108,http://twitter.com
2016-09-21 21:02:56,realDonaldTrump,Thank you Toledo Ohio! It is so important for you to get out and VOTE on November 8 2016! Lets MAKE AMERICA SAFE ,False,,,False,en,8867,28193,http://twitter.com/download/iphone
2016-09-21 19:49:48,HillaryClinton,"A disability shouldnt define your future

At ChildDefender Hillary helped give kids the chance to succeed ",False,,,False,en,1828,4315,https://about.twitter.com/products/tweetdeck
2016-09-21 19:12:46,HillaryClinton,"We believe that everyone has value
We believe that everyones created equal
We believe that love trumps hate
",False,,HillaryClinton,False,en,1261,2603,https://about.twitter.com/products/tweetdeck
2016-09-21 19:10:48,HillaryClinton,Well make our economy and country more welcoming to people with disabilities We all win when everyone gets to share in Americas promise,False,,HillaryClinton,False,en,752,2059,https://about.twitter.com/products/tweetdeck
2016-09-21 19:09:07,HillaryClinton,The ultimate test of our society is how we treat our fellow human beings especially those who we have previously left behind,False,,HillaryClinton,False,en,900,1914,https://about.twitter.com/products/tweetdeck
2016-09-21 19:05:39,HillaryClinton,Americans with disabilities deserve the chance to work alongside those without disabilitiesto do the same jobs for the same pay amp benefits,False,,HillaryClinton,False,en,703,1577,https://about.twitter.com/products/tweetdeck
2016-09-21 19:04:30,HillaryClinton,Weve got to build an economy that welcomes people with disabilities values their work rewards them fairly and treats them with respect,False,,HillaryClinton,False,en,687,1492,https://about.twitter.com/products/tweetdeck
2016-09-21 19:03:24,HillaryClinton,Over 60 of adults with disabilities arent in the workplace We have to fix that ,False,,HillaryClinton,False,en,696,1379,https://about.twitter.com/products/tweetdeck
2016-09-21 18:59:55,HillaryClinton,None of us gets through life alone We all have to look out for each other and lift each other up,False,,HillaryClinton,False,en,869,1852,https://about.twitter.com/products/tweetdeck
2016-09-21 18:50:07,HillaryClinton,Building an inclusive economy is another reason weve got to break down systemic racism including underinvestment in communities of color,False,,HillaryClinton,False,en,636,1368,https://about.twitter.com/products/tweetdeck
2016-09-21 18:49:04,HillaryClinton,When we leave people out or write them off we not only shortchange them and their dreams we shortchange our country and our future,False,,HillaryClinton,False,en,639,1346,https://about.twitter.com/products/tweetdeck
2016-09-21 18:47:17,HillaryClinton,In America every person no matter what you look like or who you are should have the chance to go as far as your dreams will take you,False,,HillaryClinton,False,en,718,1514,https://about.twitter.com/products/tweetdeck
2016-09-21 18:45:20,HillaryClinton,We need to come together to turn the tide stop violence build trust and give all our kids the chance to grow up safe and healthy,False,,HillaryClinton,False,en,697,1429,https://about.twitter.com/products/tweetdeck
2016-09-21 18:44:01,HillaryClinton,Weve also seen the targeting of police officersbut so many serve every day with courage and honor and are committed to reform,False,,HillaryClinton,False,en,463,1131,https://about.twitter.com/products/tweetdeck
2016-09-21 18:42:43,HillaryClinton,We have two names to add to a long list of African Americans killed by police officers Its unbearable and it needs to become intolerable,False,,HillaryClinton,False,en,948,1827,https://about.twitter.com/products/tweetdeck
2016-09-21 18:41:31,HillaryClinton,Live from Orlando Watch Hillary share her plan for building an inclusive economy that helps everyone get ahead  ,False,,,False,en,1279,3461,https://about.twitter.com/products/tweetdeck
2016-09-21 17:16:43,HillaryClinton,Every student should be able to graduate from college without taking on any debt  ,False,,,False,en,2291,5269,https://about.twitter.com/products/tweetdeck
2016-09-21 14:41:06,HillaryClinton,Keith Lamont Scott Terence Crutcher Too many others This has got to end H,False,,,False,en,6170,13075,http://twitter.com
2016-09-21 13:23:13,realDonaldTrump,Hopefully the violence amp unrest in Charlotte will come to an immediate end To those injured get well soon We need unity amp leadership,False,,,False,en,13402,39218,http://twitter.com/download/iphone
